clab19,leave,outright,mortgage,one,married,cnone,cone,ctwo,qnone,qfour,healthvg,healthg,depnone,depone,region
35.2089812,63.41421905,39.07784324,29.98794858,30.44322442,32.4004642,22.46473844,46.28191394,23.95108016,30.09248281,17.07019208,41.21142924,36.17795734,37.59596501,34.22379932,East of England
45.42335035,52.77483489,39.72262422,37.44573082,26.2301013,39.7829233,11.644959,37.65557164,35.56922335,18.29547797,30.22082631,49.38937774,34.54898789,50.68982151,32.26000965,South East
-1.108197109,50.55283696,31.36273085,38.40521187,27.68804178,37.95025036,18.34383244,41.22920368,31.88768643,21.61460538,27.57696323,48.87532753,32.17935775,45.89457815,30.458192,North West
35.71359775,63.01966543,29.64310426,38.47287012,28.76369886,35.19853581,19.98303685,42.14226726,29.5605205,25.4208913,19.66045744,43.93409885,36.93798924,41.84987612,33.6495324,East Midlands
47.10845719,53.63034818,39.91918091,31.83954233,30.4138573,34.94063429,15.74610093,42.17348861,30.62498581,22.79221391,26.49460999,45.58503276,34.53188668,44.25526119,33.49224727,South West
21.04585711,52.82255611,25.272158,30.54672447,29.03179191,33.28998073,20.9128131,41.90751445,27.83477842,17.21458111,29.90218856,50.82768571,33.93321563,46.24036609,33.84393064,East of England
-5.209711962,70.27929536,29.18623997,34.3535917,28.86817381,34.76218438,27.46623605,42.73096496,23.80113525,32.47897581,15.49635235,41.36238753,33.44833372,35.24907027,31.23165003,Yorkshire and The Humber
4.428075052,68.17501793,29.5745536,28.66452317,29.95923523,31.19079061,34.12757651,41.84704599,18.68002526,35.2665184,15.29234522,40.98034761,35.39815972,29.37934202,33.2921858,West Midlands
11.02469602,68.67089363,23.6105272,31.50592786,28.74800303,32.4280389,32.73354074,43.42330222,19.09526612,36.55892703,13.07573809,42.02969254,34.42804714,30.24468175,32.40561675,West Midlands
-53.80066445,47.96501844,11.19798235,18.07061791,28.7587822,23.02648172,55.23148982,36.15564763,7.072599532,20.753396,30.47061096,48.2857179,34.70867954,25.33057107,38.37686903,London
-25.07282515,33.65480277,16.19519491,14.21707021,41.1722913,22.44554548,61.79863513,31.71730392,5.431429373,15.29011234,47.25400577,52.52331486,29.77365956,36.01570534,33.50846032,London
40.91667931,47.05617359,44.56940789,27.53715668,32.6500226,34.96317567,15.32264497,45.8217011,29.73598149,18.85153588,33.32488667,46.97505928,35.25065837,48.66927229,33.92092739,North West
30.78541374,57.20144602,33.42714873,33.74323447,33.21931154,31.82507036,22.13249621,43.01363932,26.59450097,22.62583902,22.99600548,43.19288892,35.35306075,42.02424767,33.27343581,South West
-14.93716975,62.95889069,30.38973406,32.88140205,30.79329812,32.77711021,28.35377604,43.14054458,23.03262521,28.98582202,19.80090498,44.85168535,32.50849055,38.00530528,30.71848006,North West
48.71251689,50.30214983,35.57579154,36.88428131,23.9170636,44.45502942,10.87139255,37.76688148,37.49509667,17.55469574,32.10833626,52.04254454,32.88508005,52.76267862,30.90221351,South West
39.40249567,56.88136728,34.82256706,33.53783231,27.91771923,36.56922892,16.33826537,42.72103934,30.90340431,20.91209501,25.14085309,46.63618751,35.58270889,45.77408878,33.91555395,South West
14.76606257,29.36939468,29.28571429,33.07092555,29.16498994,36.14939638,29.8943662,49.55985915,16.34557344,10.00721766,54.42493004,57.29135329,30.79724052,56.70020121,28.94366197,London
43.65257259,39.63737859,36.54032053,32.05291274,28.44568812,38.77639278,15.84838463,41.13965912,32.98142966,13.79578525,40.98595083,52.6921061,33.07195051,55.20987026,30.20605444,South East
43.44930233,46.65907704,30.12729504,37.43773612,29.35245566,38.47727218,12.31080203,40.25555261,35.9482157,14.81162699,37.66353531,55.56891143,31.94855708,55.08578579,30.06473037,South East
-14.01933543,46.54894164,41.25137,37.71194636,29.32112694,36.77067887,18.71575011,43.37244536,30.15601831,19.50647086,30.74163482,48.94485009,32.05692001,47.26323254,31.38740249,North West
-6.997064169,44.69019958,41.91716212,36.69578503,31.21865347,35.18783007,19.62998638,43.55133358,29.11615239,19.73266878,32.60952912,47.9244029,31.80655695,45.44458099,31.88959378,North West
48.80431258,60.46842975,34.8998585,38.34222271,26.55926853,40.14640253,14.9287036,40.04843801,33.01132034,22.73358516,23.79874458,47.1383822,35.83552907,47.16991401,32.08065745,East of England
40.91999021,46.34465746,34.49272681,35.21195162,26.39161907,40.18408455,11.94236951,40.7113619,35.37614764,17.6458177,32.90978995,51.5217744,33.82166274,53.7984783,30.7509077,South East
32.57318724,44.25193357,31.96905296,38.34232771,26.22140503,41.10989063,14.65208463,41.23406084,33.27761593,15.20362634,38.0351035,52.16208558,34.33928403,52.68398682,30.93509719,South East
39.16963724,42.69408892,32.4996855,43.84702478,23.74638319,45.40445339,9.118128066,37.17951944,40.78752044,12.68380976,40.63412807,54.87271792,33.27432403,59.70813939,28.1393886,South East
11.90163648,67.70525193,25.77899045,28.19918145,31.15143247,28.93042292,35.17053206,41.68622101,18.1473397,33.67753881,15.00071215,41.84500265,35.050768,31.03956344,33.20600273,West Midlands
-3.692850522,68.1449563,27.87385554,26.2885724,30.60924607,29.74737199,35.7013677,41.54515655,17.48897932,37.16869884,13.91035549,40.16240063,35.48430997,27.71560981,32.94902227,West Midlands
4.037825749,54.36750208,33.24172711,29.4962602,34.28433817,29.5925884,29.07411605,40.42951043,23.44741614,23.5287381,28.62644048,43.35025261,35.55521534,39.27357208,33.28422484,West Midlands
13.27753546,53.67724331,28.97340754,35.43123543,31.24256696,32.59121831,22.42757243,43.66347938,27.13001284,21.31745775,27.66312538,47.43540418,34.92730439,46.25612483,31.49945293,West Midlands
49.92249167,59.38652824,37.31365872,34.97036196,25.94778661,39.10707529,13.48215412,38.92041872,34.4532728,22.66832406,27.55081118,46.26802465,35.61945497,46.61621894,32.51608021,West Midlands
44.17347471,52.51939236,42.55383377,29.30921715,29.33688871,36.41074663,13.23203864,38.98671765,34.07878849,20.38207412,33.66065133,45.54539702,35.23969539,47.60263635,32.87633327,West Midlands
10.03870285,61.01018397,38.07610016,30.32730006,31.36240097,35.91915804,21.81518534,44.25490083,26.21870121,28.29250266,20.84751243,43.89571609,34.32487271,41.09466258,32.01295322,North West
-7.200214731,59.79113324,25.89799101,34.52987872,31.84579929,29.41313406,29.1477524,43.81358102,21.98011965,26.84261551,20.28471567,45.81073423,32.54877358,38.79926438,31.16372186,North West
14.06791146,53.68144821,36.42836663,37.33871739,31.89094906,32.65076938,21.16027908,45.73258148,25.8553952,23.60091743,23.68246687,44.43160043,36.11597101,42.21064704,33.72359744,South East
27.12450593,56.01651912,40.78813502,30.7295788,37.19563202,28.28106984,23.28683503,46.43123601,23.78196288,22.96331527,25.47529945,41.32954689,36.84177188,41.19508942,35.10659944,South East
38.30231131,59.3223132,31.55598509,35.5156703,25.58056054,38.07538313,17.1641585,42.22835842,30.67237333,21.9258189,24.72839792,47.04963478,34.1107102,45.20778683,31.66643656,West Midlands
6.355123464,57.57425456,30.53928296,32.43731798,29.7358819,33.98051752,23.68694139,42.46644127,26.5657952,26.48318679,23.78821775,47.36715625,32.67836191,41.11404948,31.64061192,Wales
7.69596026,48.46191607,27.79074524,37.93344082,26.83302452,37.45458046,15.78795389,39.76947325,33.58519624,17.91632852,31.36915893,51.09578899,34.64136974,49.12770412,31.91520081,South East
31.70773184,54.1988663,45.83997873,37.63423711,28.54864434,38.86496544,13.38649654,42.90802764,33.22169059,19.41528221,31.96872125,47.81719117,33.46332972,49.73684211,31.81552366,North West
42.35082376,63.14547474,37.67825986,32.95102943,29.98720484,34.07002443,18.41107363,42.10073281,29.62196115,27.81007513,22.06675699,43.61316662,35.19367186,41.15854368,32.99755729,West Midlands
-23.22661364,49.64809917,20.22745559,31.01963598,33.7247483,26.9684911,33.51816818,43.78193837,19.01624372,26.67271707,24.75967567,46.36753353,32.31567367,38.36953922,31.06747559,North West
52.01991225,59.86554456,36.40662964,32.45400902,29.97657064,35.39786532,16.68908365,44.8672336,29.08495314,22.46071029,23.02639082,44.87137466,36.23329556,44.69585213,33.54087123,South West
5.384110309,50.94200416,40.67464209,27.87147807,32.32006276,32.38216644,18.03294764,42.70772047,28.55788717,24.16825013,26.0804975,48.01651589,30.55009964,39.67771458,33.23527489,Wales
-27.36087264,38.8206767,25.27715207,27.77262488,33.57846385,25.41848858,35.14862418,46.46658716,15.40788834,18.13568558,32.7123493,50.17391888,33.71343152,46.61013206,32.84748907,Yorkshire and The Humber
18.04072488,44.6677162,44.17298145,37.36608309,26.17977528,40.57747583,15.39587144,46.92448393,30.20120199,17.7620893,32.05054419,49.14080178,34.71587756,53.05199895,31.37705775,Yorkshire and The Humber
43.18255036,63.66218474,39.86574127,31.67595858,28.9612015,35.93127773,20.63488451,44.79462965,26.35339629,26.86751862,22.93139145,42.24772607,35.30788926,41.39947662,33.94242804,Yorkshire and The Humber
